Respondent ID,Collector ID,Do you use GitHub?,,,Do you implement GitHub in the classroom?,,,How familiar are you with GitHub?,,,,,How likely is it that you would recommend GitHub to a friend or colleague?,What courses do you typically teach?,,,,,,,,,,,,,,,,,,,,,,,Do you use any sort of version control system in your classes?,,,Do you use GitHub Classroom?,,What version control systems do you use in your course(s)? Select all that apply,,,,Which of the following Git features do you use in your courses?,,,,,,,,Which of the following GitHub features do you use in your courses? (Select all that apply),,,,,,,,,,,,,,Do students in your course(s) use GitHub to provide each other with feedback on assignments?,,Do you use GitHub to provide students in your course(s) with feedback on assignments?,,How long have you been using GitHub?,,,,,,How long have you been implementing GitHub in your course(s)?,,,,,,"In the future, will you continue to implement GitHub in the classroom?",,,"In the future, will you implement GitHub in the classroom?",,,How easy or difficult was it to implement GitHub in the classroom?,,,,,How familiar were you with GitHub before implementing it in the classroom?,,,,,Which programming language(s) do you teach? (Select all that apply),,,,,,,,,,,,,What grade(s) or year(s) do you typically teach?,,,,,,,,,,,Have you taught your courses online within the last year?,,,Will you teach your courses online within the next 6 months?,,,Do your students need to set up and run any kind of virtual environment for their coursework?,,How do you ask students to set up and run virtual machines?,,,Which cloud service do you have students use? (Select all that apply),,,,,,,To what extent did you adjust your course(s) to be taught online?,,,,,"When it comes to teaching online, which of the following represent your top challenges?",,,,,,,,Which tools are you using for synchronous communication? (Select all that apply),,,,,,,,,,Which of the following integrated development environments (IDEs) do students typically use in your courses? Select all that apply,,,,,,,,,,,,,,,,,"Do you ever write code in a browser (e.g., Codeanywhere, Repl.it)?",,How familiar are you with each of the following in-browser integrated development environments (IDEs)?,,,,,,,,,,,,,,,,,,,,,,,,,"When coding, how often do you use each of the following in-browser integrated development environments (IDEs)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gender,,,
11992719433,264148737,"Yes, I currently use GitHub",,,,"No, but I would like to implement GitHub in the classroom",,,,Moderately familiar,,,9,Algorithms,,,,,,,,,,,Machine Learning,,,,,Programming Languages,,,,,,,,"No, but I would like to",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More than 5 years,,,,,,,,,,,,Maybe,,,,,,,,,,,,,,,,Bash/Shell,Python,R,,,,,,,,,,,,College juniors,College seniors,Graduate level students,,,Yes,,,Yes,,,Yes,,Locally,,,,,,,,,,,A little,,,,Individualized instruction,Monitoring student progress,,Student engagement,,,,,,,,,,,,Slack,Zoom,,,,,,,IPython / Jupyter,,,,,RStudio,,,,Visual Studio Code,XCode,,Yes,,,,,Very familiar (I can use it with little help),,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,Familiar (I can use it with some help),,,,Rarely (1 - 19% of the time),,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,,Male,,
11992676323,264148737,"Yes, I currently use GitHub",,,,"No, but I would like to implement GitHub in the classroom",,,Slightly familiar,,,,7,,,,,,,,Cryptography,,,,,,,Parallel and Distributed Computing,,,Security,,Software Engineering,Systems Architecture,,,,"No, but I would like to",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 years - 5 years,,,,,,,,,,,,,Maybe,,,,,,,,,,,,HTML,,,,Bash/Shell,Python,,,,,,,,,,,College freshmen,,College juniors,,,,,Yes,,,Yes,,,,No,,,,,,,,,,,,,A moderate amount,,,,,Student attendance,Student engagement,,,,,,,,,,,Microsoft Teams,,,,,,,,,,,,,,,,,Visual Studio,,,,,No,,Slightly familiar (I have heard of it),,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,Slightly familiar (I have heard of it),,,,Not at all familiar (I have never heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11992511616,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,Very familiar,,8,,,AP Computer Science - Principles,,,,,,,,,,,,,,,,,Software Engineering,,Web development,,Yes,,,Yes,,Git,,,,Commits,Branches,,Push / Pull,Resolving merge conflicts,,,,Actions,Branches,,,,,,,,,,Pull requests,README.md,,Yes,,Yes,,,,,,3 years - 5 years,,,,,1 year - 3 years,,,Yes,,,,,,,,Neither easy nor difficult,,,,,Moderately familiar,,,,HTML,CSS,SQL,Java,,Python,,,PHP,,C,,,,,,College freshmen,,College juniors,,,,,Yes,,,Yes,,,Yes,,Locally,,,,,,,,,,,,A moderate amount,,,Individualized instruction,Monitoring student progress,,Student engagement,,,,,,,,,,,Microsoft Teams,,,,,,,,IntelliJ,,,Notepad++,,,,,,,,,,,No,,Slightly familiar (I have heard of it),,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,Slightly familiar (I have heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,
11992481659,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,Very familiar,,10,,,,,,,,,,,,,,,,Platform-based Development,Programming Languages,,Software Development Fundamentals,Software Engineering,,Web development,,Yes,,,Yes,,Git,,,,Commits,Branches,Adding a remote,Push / Pull,Resolving merge conflicts,Rebase,Git-cherry-pick,,Actions,Branches,Discussions,Forks,Gists,GitHub pages,,Issues,Labels,,Projects,Pull requests,README.md,,Yes,,Yes,,,,,,3 years - 5 years,,,,,1 year - 3 years,,,Yes,,,,,,,Easy,,,,,,,Very familiar,,JavaScript,HTML,CSS,SQL,Java,,,,C#,,,,,High school freshmen,,High school juniors,High school seniors,,,,,Graduate level students,,,Yes,,,Yes,,,,No,,,,,,,,,,,,,,A lot,,Individualized instruction,Monitoring student progress,Student attendance,Student engagement,,,,,,Big Blue Button,,,,,Microsoft Teams,,,,,,,,,,,,,,,,,Visual Studio,Visual Studio Code,,,,No,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,Slightly familiar (I have heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,
11992068326,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,,Extremely familiar,9,,,,,,Computer Science I,,,,,,,,,,,Programming Languages,,,,,,,Yes,,,Yes,,Git,,,,Commits,,,,,,,,Actions,,,,,GitHub pages,,,,,,,,,,No,,No,,,,,,More than 5 years,,,,1 year - 3 years,,,Yes,,,,,,,,Neither easy nor difficult,,,,,,,,,,,,,,,,,,,C,,,,,,College freshmen,,,College seniors,,,,Yes,,,Yes,,,Yes,,,,In the cloud,Amazon Web Services,,,,,,,,A little,,,,,,,Student engagement,,Student access to internet,,,,,,,,,,,Zoom,,,,,,,,,,,,,,,,Visual Studio Code,,,,No,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,Slightly familiar (I have heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,
11991985674,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,Very familiar,,8,,,,,,,,,,,,,,,,,,,,Software Engineering,,,,Yes,,,Yes,,Git,,,,Commits,Branches,Adding a remote,Push / Pull,Resolving merge conflicts,Rebase,Git-cherry-pick,,,Branches,Discussions,,,,,Issues,,,,Pull requests,README.md,,,No,Yes,,,,,,,More than 5 years,,,,1 year - 3 years,,,Yes,,,,,,,,Neither easy nor difficult,,,,,,Very familiar,,,,,,Java,,Python,,,,,,,,,,,College freshmen,College sophomores,,,Graduate level students,,,Yes,,,Yes,,,Yes,,Locally,,,,,,,,,,,,A moderate amount,,,Individualized instruction,Monitoring student progress,Student attendance,Student engagement,,,,,,,,,,,,,Zoom,,,,,Emacs,IntelliJ,IPython / Jupyter,,,,PyCharm,,,Vim,,,,,,No,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,
11991934391,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,Very familiar,,9,,,,,,,,,,,,,,,,,,,Software Development Fundamentals,Software Engineering,,,,Yes,,,,No,Git,,,,Commits,Branches,,,,,,,,Branches,,,,,,Issues,Labels,,,,README.md,Stars,,No,Yes,,,,,,,More than 5 years,,,,1 year - 3 years,,,Yes,,,,,,,,,Difficult,,,,,Very familiar,,,HTML,CSS,SQL,,,,,,PHP,,,,,,,,,,,,Graduate level students,Non-traditional students,,Yes,,,,No,,,No,,,,,,,,,,,,A little,,,,Individualized instruction,Monitoring student progress,Student attendance,,,Student access to internet,,,,,,,,,,,,,,,,,IntelliJ,,,,PHPStorm,,,Sublime Text,,,,,,,No,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-binary,
11991870231,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,Very familiar,,8,Algorithms,,,,,,,Cryptography,Data Structures,,,,,,,,,,,,,,,,"No, but I would like to",,,No,,,,,,,,,,,,,,,,Forks,,GitHub pages,,,,,Projects,Pull requests,,,,No,Yes,,,,,1 year - 3 years,,,,,,1 year - 3 years,,,Yes,,,,,,,,Neither easy nor difficult,,,,,Moderately familiar,,,,,,,Java,,Python,,,PHP,,C,,,,,,,,,,Graduate level students,,,Yes,,,Yes,,,Yes,,Locally,,,,,,,,,,,A little,,,,,Monitoring student progress,Student attendance,Student engagement,,,,,,,,,,Google Hangouts,,,,,Android Studio,,Eclipse,,,,,Notepad++,,PyCharm,,,,,,,,,No,,,Familiar (I can use it with some help),,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,
11991832919,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,Very familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11991810441,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,Very familiar,,10,Algorithms,,,,,,,,,,Human-Computer Interaction,,,,,,,,,Software Engineering,,Web development,,Yes,,,Yes,,Git,,,,Commits,Branches,Adding a remote,Push / Pull,Resolving merge conflicts,,,,,Branches,,,,GitHub pages,Insights,Issues,,,Projects,Pull requests,README.md,,,No,Yes,,,1 - 6 months,,,,,,1 - 6 months,,,,,Yes,,,,,,,Easy,,,,,Slightly familiar,,,,JavaScript,HTML,CSS,SQL,,,Python,,,PHP,,,,,,,,,,,College seniors,Graduate level students,,,Yes,,,Yes,,,,No,,,,,,,,,,,,A little,,,,Individualized instruction,Monitoring student progress,Student attendance,Student engagement,Student access to devices and tools,Student access to internet,Technical difficulties,,,,,,,Google Hangouts,,,Zoom,,,Atom,,,,IPython / Jupyter,,Notepad++,,,,,,,Visual Studio Code,,,Yes,,Not at all familiar (I have never heard of it),,,,,,Slightly familiar (I have heard of it),,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,,Extremely familiar (I could teach others how to use it),Never (0% of the time),,,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,,,,,Frequently (75 - 99% of the time),,Female,,,
11991708087,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,Moderately familiar,,,10,,,,,,,,,,,,,,,,,Programming Languages,,,,,Web development,,Yes,,,Yes,,Git,,,,Commits,,Adding a remote,Push / Pull,Resolving merge conflicts,,,,Actions,Branches,,,,GitHub pages,,,,,,Pull requests,README.md,Stars,Yes,,Yes,,,,,,,More than 5 years,,,,1 year - 3 years,,,Yes,,,,,,,,Neither easy nor difficult,,,,,Moderately familiar,,,JavaScript,HTML,CSS,SQL,Java,,,,,PHP,,,,,,,,,,,College seniors,,,,,No,,Yes,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Android Studio,,,,,,NetBeans,,,,,Sublime Text,,,Visual Studio Code,,,,No,Not at all familiar (I have never heard of it),,,,,,Slightly familiar (I have heard of it),,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,
11991691276,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,Moderately familiar,,,10,,,,,,,Computer Science II,,Data Structures,,,Machine Learning,,,,,,,,,,,,Yes,,,Yes,,Git,,,,Commits,Branches,,Push / Pull,,,,,Actions,,,,,,,Issues,Labels,,,,,,Yes,,Yes,,,,,1 year - 3 years,,,,,6 months - 1 year,,,,Yes,,,,,,,,Neither easy nor difficult,,,,,,,Extremely familiar,,,,,Java,,Python,,,,,C,,,,,,,,,,Graduate level students,,,Yes,,,Yes,,,,No,,,,,,,,,,,,,A moderate amount,,,,Monitoring student progress,Student attendance,,,,,,,,,,,,,,Zoom,,Android Studio,,,,,IPython / Jupyter,,,,,,,,,,,,Yes,,,Slightly familiar (I have heard of it),,,,,,,,Extremely familiar (I could teach others how to use it),,Slightly familiar (I have heard of it),,,,,,,,Extremely familiar (I could teach others how to use it),,,Familiar (I can use it with some help),,,,,,,Frequently (75 - 99% of the time),,,,,Often (50 - 74% of the time),,,,,Sometimes (20 - 49% of the time),,,,,,,,Frequently (75 - 99% of the time),,,,Sometimes (20 - 49% of the time),,,,,Male,,
11991556860,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,Moderately familiar,,,10,,,,,,Computer Science I,Computer Science II,,,,,,,,,,,,,,,,,Yes,,,Yes,,Git,,,,Commits,,,Push / Pull,,,,,,,,,,GitHub pages,,,,,,Pull requests,README.md,,,No,Yes,,,,,,,More than 5 years,,,,1 year - 3 years,,,Yes,,,,,,,,Neither easy nor difficult,,,,,Moderately familiar,,,,,,,,,,,,,,C,,,,,,College freshmen,,,,,,,Yes,,,Yes,,,Yes,,,On a remote server,,,,,,,,,,,,A lot,,,Monitoring student progress,Student attendance,,,,Technical difficulties,,,,,,,,,Slack,Zoom,,,Atom,,,,,,,,,,,Vim,,Visual Studio Code,,,Yes,,,Slightly familiar (I have heard of it),,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,,Extremely familiar (I could teach others how to use it),Never (0% of the time),,,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,,Rarely (1 - 19% of the time),,,,,,Male,,
11991423857,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,Very familiar,,10,Algorithms,,,,Artificial Intelligence,,,,Data Structures,,,Machine Learning,,,,,Programming Languages,,Software Development Fundamentals,Software Engineering,,,,Yes,,,Yes,,Git,,,,Commits,Branches,,Push / Pull,,,,,,Branches,,,,,,,,,Projects,,README.md,,,No,,No,,,,,,More than 5 years,,,,,3 years - 5 years,,Yes,,,,,,,,,Difficult,,,,Moderately familiar,,,JavaScript,HTML,CSS,SQL,Java,,Python,,,PHP,,,,,,,,College freshmen,College sophomores,College juniors,College seniors,,,,Yes,,,Yes,,,,No,,,,,,,,,,,,,,A lot,,,,,,,,,,,,,,,,,,Zoom,,Android Studio,Atom,Eclipse,,IntelliJ,,,Notepad++,,PyCharm,,Sublime Text,Vim,,Visual Studio Code,XCode,,,No,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,
11991400906,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,Very familiar,,10,,AP Computer Science - A,,,Artificial Intelligence,,,,Data Structures,,,Machine Learning,,,,,,,,,,Web development,,Yes,,,Yes,,Git,,,,Commits,,,Push / Pull,,,,,Actions,,,,,GitHub pages,,Issues,Labels,,Projects,,,,Yes,,Yes,,,,,,3 years - 5 years,,,1 - 6 months,,,,,Yes,,,,,,Very easy,,,,,,,,Very familiar,,JavaScript,HTML,CSS,,,,,,,PHP,,,,,,,,,,,College seniors,Graduate level students,,,Yes,,,Yes,,,Yes,,,,In the cloud,Amazon Web Services,Google Developer Cloud,,,,,,,,A moderate amount,,,Individualized instruction,Monitoring student progress,Student attendance,,Student access to devices and tools,,,,,,,,,Google Hangouts,,,,,Android Studio,Atom,,,,,,Notepad++,,,,,,,Visual Studio Code,,,Yes,,,,,Very familiar (I can use it with little help),,,,,Very familiar (I can use it with little help),,Not at all familiar (I have never heard of it),,,,,,Slightly familiar (I have heard of it),,,,,,,Very familiar (I can use it with little help),,,,Sometimes (20 - 49% of the time),,,,,,Sometimes (20 - 49% of the time),,,,,Rarely (1 - 19% of the time),,,,,Never (0% of the time),,,,,,,,,,Frequently (75 - 99% of the time),,,,,
11991381745,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,,Extremely familiar,10,Algorithms,,,,Artificial Intelligence,,,,Data Structures,Graphics and Visualization,,Machine Learning,,,,,Programming Languages,,,,,Web development,,Yes,,,Yes,,Git,,,,Commits,Branches,Adding a remote,Push / Pull,Resolving merge conflicts,,,,,Branches,,Forks,,,,,,,Projects,Pull requests,README.md,,Yes,,Yes,,,,,,3 years - 5 years,,,,,1 year - 3 years,,,Yes,,,,,,,,,Difficult,,,,Moderately familiar,,,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,,C#,PHP,C++,C,,,,,High school seniors,,,,,Graduate level students,,,,No,,Yes,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NetBeans,Notepad++,,PyCharm,,Sublime Text,Vim,Visual Studio,Visual Studio Code,,,Yes,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,Very familiar (I can use it with little help),,Never (0% of the time),,,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,,,,Often (50 - 74% of the time),,,,Male,,
11991302729,264148737,"Yes, I currently use GitHub",,,,"No, but I would like to implement GitHub in the classroom",,,,,Very familiar,,10,,,,,,,,,,,,Machine Learning,,,,,,,,,,,,,"No, but I would like to",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 year - 3 years,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,Bash/Shell,Python,R,,,,,,,,,,,,,,Graduate level students,,,,No,,,,I will not teach any courses within the next 6 months,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPython / Jupyter,,,,,,,,,,,,,No,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,
11991154324,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,,Extremely familiar,10,Algorithms,,,,,Computer Science I,Computer Science II,,Data Structures,,,,,,,,Programming Languages,,,Software Engineering,,Web development,,Yes,,,Yes,,Git,,,,Commits,,Adding a remote,Push / Pull,,,,,,,,,,,,Issues,,,Projects,Pull requests,README.md,,,No,,No,,,,1 year - 3 years,,,,,6 months - 1 year,,,,,,Maybe,,,,,,,Difficult,,,,,Very familiar,,JavaScript,HTML,,SQL,Java,Bash/Shell,,,C#,,,,,,,,High school seniors,College freshmen,College sophomores,College juniors,,,,,Yes,,,Yes,,,Yes,,Locally,,,,,,,,,,,,,A lot,,,Monitoring student progress,,Student engagement,,,,,,,,,,,,Slack,Zoom,,,,,,,,,,,,,,,,Visual Studio Code,,,,No,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,Very familiar (I can use it with little help),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,
11991097323,264148737,"Yes, I currently use GitHub",,,,"No, but I would like to implement GitHub in the classroom",,,,Moderately familiar,,,10,Algorithms,,,,,,,,,,,,,,,,,,,,,,,,"No, but I would like to",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 months - 1 year,,,,,,,,,,,,,,,Maybe,,,,,,,,,,,,,,,,,Python,,,,,C,,,,,,College freshmen,,,College seniors,Graduate level students,,,Yes,,,Yes,,,,No,,,,,,,,,,,,,A moderate amount,,,,Monitoring student progress,,Student engagement,Student access to devices and tools,Student access to internet,,,,Big Blue Button,,,,Google Hangouts,,,,,,,,,,IPython / Jupyter,,,,,,,,,Visual Studio Code,,,,No,,Slightly familiar (I have heard of it),,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,Very familiar (I can use it with little help),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,
11991090230,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,Very familiar,,9,,,,,,,,,,,,,,,,,,Security,,,Systems Architecture,Web development,,Yes,,,,No,Git,,,,Commits,Branches,Adding a remote,Push / Pull,Resolving merge conflicts,Rebase,,,,Branches,,Forks,Gists,,,Issues,,,,Pull requests,README.md,,Yes,,Yes,,,,,,,More than 5 years,,,,,,More than 5 years,,,Maybe,,,,,,Neither easy nor difficult,,,,Slightly familiar,,,,,HTML,CSS,,,Bash/Shell,,R,,,,,,,,,,,,,,,,,,No,,,No,,Yes,,Locally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atom,,,,,,,,,RStudio,,,,Visual Studio Code,,,,No,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,Slightly familiar (I have heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,
11990991850,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,,Extremely familiar,10,Algorithms,,,Architecture and Organization,,,,,,,,,,Operating Systems,,,Programming Languages,Security,Software Development Fundamentals,Software Engineering,,Web development,,Yes,,,Yes,,Git,,,,Commits,Branches,Adding a remote,Push / Pull,Resolving merge conflicts,,,,Actions,Branches,Discussions,Forks,Gists,GitHub pages,Insights,Issues,Labels,,Projects,Pull requests,README.md,Stars,,No,Yes,,,,,,,More than 5 years,,,,,3 years - 5 years,,Yes,,,,,,,Easy,,,,,,,Very familiar,,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,,,PHP,,C,,,,,,,,College juniors,College seniors,Graduate level students,Non-traditional students,,Yes,,,Yes,,,Yes,,Locally,,,,,,,,,,,A little,,,,Individualized instruction,Monitoring student progress,,,Student access to devices and tools,Student access to internet,,,,,,,,,,,Zoom,,,Atom,,,,,,,PHPStorm,PyCharm,,,,,Visual Studio Code,,,Yes,,,,Familiar (I can use it with some help),,,,,Familiar (I can use it with some help),,,,,Familiar (I can use it with some help),,,,,Familiar (I can use it with some help),,,,,Familiar (I can use it with some help),,,Never (0% of the time),,,,,,,Rarely (1 - 19% of the time),,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,,Rarely (1 - 19% of the time),,,,,,Male,,
11990985675,264148737,"Yes, I currently use GitHub",,,,"No, but I would like to implement GitHub in the classroom",,,,Moderately familiar,,,7,,,,Architecture and Organization,,Computer Science I,Computer Science II,,,,,,,,,Platform-based Development,Programming Languages,Security,Software Development Fundamentals,Software Engineering,,,,Yes,,,,,Git,,,,Commits,Branches,,Push / Pull,Resolving merge conflicts,,,,,,,,,,,,,,,,,,,,,,,,,1 year - 3 years,,,,,,,,,,,,,,Maybe,,,,,,,,,,,,HTML,,,Java,,Python,,,PHP,C++,C,,,,,,College freshmen,College sophomores,College juniors,College seniors,Graduate level students,,,Yes,,,Yes,,,Yes,,Locally,,,,,,,,,,,,A moderate amount,,,,Monitoring student progress,,Student engagement,,,,,,,,,,,Microsoft Teams,,Zoom,,,,,,,IPython / Jupyter,,Notepad++,,PyCharm,,,,,Visual Studio Code,,,,No,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,Not at all familiar (I have never heard of it),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,
11990977531,264148737,"Yes, I currently use GitHub",,,"Yes, I implement GitHub in the classroom",,,,,,Very familiar,,10,,,,,,,,,Data Structures,,,,,,,,Programming Languages,,Software Development Fundamentals,,,,,Yes,,,Yes,,Git,,,,Commits,Branches,,Push / Pull,Resolving merge conflicts,,,,,Branches,,,,,,,,,,Pull requests,README.md,,,No,Yes,,,,,,,More than 5 years,,,,1 year - 3 years,,,Yes,,,,,,,Easy,,,,,,,Very familiar,,,,,,,,,,C#,,,,,,,,,,,College juniors,College seniors,,,,Yes,,,Yes,,,,No,,,In the cloud,,,,,,,,,A little,,,,,,,Student engagement,,,,,,,,,,,Microsoft Teams,,Zoom,,,,,,,,,,,,,,,Visual Studio,Visual Studio Code,,,Yes,,,Slightly familiar (I have heard of it),,,,,Slightly familiar (I have heard of it),,,,,Slightly familiar (I have heard of it),,,,,Slightly familiar (I have heard of it),,,,,Slightly familiar (I have heard of it),,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,Never (0% of the time),,,,,,,Male,,
